set,n_graphs,signature,target,target_desc,determined,H_target,I_signature_target,H_target_given_signature
chemp_n9,11704,deck:tri,tri,number of triangles,False,2.641744,2.641509,0.000235
chemp_n9,11704,deck:tri,wiener,Wiener index,False,5.4443,1.858235,3.586065
chemp_n9,11704,deck:tri,n,order n,False,0.847161,0.357019,0.490142
chemp_n9,11704,deck:tri,m,size m,True,2.847327,2.847327,0.0
chemp_n9,11704,deck:tri,C,Sombor deletion correction C(G),False,9.758186,4.026084,5.732102
chemp_n9,11704,deck:clique,ds,degree sequence of G,False,6.39856,3.029967,3.368592
chemp_n9,11704,deck:clique,ds_sig,multiset of degree sequences of the cards,False,9.758357,3.341708,6.416649
chemp_n9,11704,deck:clique,et,multiset of edge degree-types of G,False,9.758357,3.341708,6.416649
chemp_n9,11704,deck:clique,so,Sombor index SO(G),False,9.753616,3.336967,6.416649
chemp_n9,11704,deck:clique,dd,multiset {Delta_e},False,13.113663,4.274073,8.83959
chemp_n9,11704,deck:clique,taus,number of spanning trees,False,9.02365,2.979775,6.043875
chemp_n9,11704,deck:clique,tri,number of triangles,False,2.641744,1.575789,1.065955
chemp_n9,11704,deck:clique,wiener,Wiener index,False,5.4443,1.416069,4.028231
chemp_n9,11704,deck:clique,n,order n,False,0.847161,0.287003,0.560158
chemp_n9,11704,deck:clique,m,size m,True,2.847327,2.847327,0.0
chemp_n9,11704,deck:clique,C,Sombor deletion correction C(G),False,9.758186,3.341537,6.416649
chemp_n9,11704,deck:chrom,ds,degree sequence of G,False,6.39856,3.05192,3.346639
chemp_n9,11704,deck:chrom,ds_sig,multiset of degree sequences of the cards,False,9.758357,3.400036,6.35832
chemp_n9,11704,deck:chrom,et,multiset of edge degree-types of G,False,9.758357,3.400036,6.35832
chemp_n9,11704,deck:chrom,so,Sombor index SO(G),False,9.753616,3.395296,6.35832
chemp_n9,11704,deck:chrom,dd,multiset {Delta_e},False,13.113663,4.260112,8.853551
chemp_n9,11704,deck:chrom,taus,number of spanning trees,False,9.02365,2.969235,6.054415
chemp_n9,11704,deck:chrom,tri,number of triangles,False,2.641744,1.046773,1.594971
chemp_n9,11704,deck:chrom,wiener,Wiener index,False,5.4443,1.394858,4.049442
chemp_n9,11704,deck:chrom,n,order n,False,0.847161,0.30557,0.541591
chemp_n9,11704,deck:chrom,m,size m,True,2.847327,2.847327,0.0
chemp_n9,11704,deck:chrom,C,Sombor deletion correction C(G),False,9.758186,3.399865,6.35832
chemp_n9,11704,deck:girth,ds,degree sequence of G,False,6.39856,3.137125,3.261435
chemp_n9,11704,deck:girth,ds_sig,multiset of degree sequences of the cards,False,9.758357,3.464351,6.294006
chemp_n9,11704,deck:girth,et,multiset of edge degree-types of G,False,9.758357,3.464351,6.294006
chemp_n9,11704,deck:girth,so,Sombor index SO(G),False,9.753616,3.45961,6.294006
chemp_n9,11704,deck:girth,dd,multiset {Delta_e},False,13.113663,4.376786,8.736877
chemp_n9,11704,deck:girth,taus,number of spanning trees,False,9.02365,3.126822,5.896828
chemp_n9,11704,deck:girth,tri,number of triangles,False,2.641744,1.422329,1.219415
chemp_n9,11704,deck:girth,wiener,Wiener index,False,5.4443,1.505409,3.938891
chemp_n9,11704,deck:girth,n,order n,False,0.847161,0.349986,0.497175
chemp_n9,11704,deck:girth,m,size m,True,2.847327,2.847327,0.0
chemp_n9,11704,deck:girth,C,Sombor deletion correction C(G),False,9.758186,3.46418,6.294006
chemp_n9,11704,deck:n_bridges,ds,degree sequence of G,False,6.39856,4.928813,1.469746
chemp_n9,11704,deck:n_bridges,ds_sig,multiset of degree sequences of the cards,False,9.758357,6.22809,3.530267
chemp_n9,11704,deck:n_bridges,et,multiset of edge degree-types of G,False,9.758357,6.22809,3.530267
chemp_n9,11704,deck:n_bridges,so,Sombor index SO(G),False,9.753616,6.22335,3.530267
chemp_n9,11704,deck:n_bridges,dd,multiset {Delta_e},False,13.113663,7.245001,5.868662
chemp_n9,11704,deck:n_bridges,taus,number of spanning trees,False,9.02365,5.51664,3.50701
chemp_n9,11704,deck:n_bridges,tri,number of triangles,False,2.641744,1.214069,1.427675
chemp_n9,11704,deck:n_bridges,wiener,Wiener index,False,5.4443,2.374348,3.069953
chemp_n9,11704,deck:n_bridges,n,order n,False,0.847161,0.721044,0.126116
chemp_n9,11704,deck:n_bridges,m,size m,True,2.847327,2.847327,0.0
chemp_n9,11704,deck:n_bridges,C,Sombor deletion correction C(G),False,9.758186,6.227919,3.530267
chemp_n9,11704,deck:n_cut,ds,degree sequence of G,False,6.39856,5.5233,0.875259
chemp_n9,11704,deck:n_cut,ds_sig,multiset of degree sequences of the cards,False,9.758357,7.468048,2.290308
chemp_n9,11704,deck:n_cut,et,multiset of edge degree-types of G,False,9.758357,7.468048,2.290308
chemp_n9,11704,deck:n_cut,so,Sombor index SO(G),False,9.753616,7.463308,2.290308
chemp_n9,11704,deck:n_cut,dd,multiset {Delta_e},False,13.113663,9.231429,3.882234
chemp_n9,11704,deck:n_cut,taus,number of spanning trees,False,9.02365,6.130744,2.892906
chemp_n9,11704,deck:n_cut,tri,number of triangles,False,2.641744,1.469585,1.172159
chemp_n9,11704,deck:n_cut,wiener,Wiener index,False,5.4443,3.365529,2.078771
chemp_n9,11704,deck:n_cut,n,order n,False,0.847161,0.674551,0.172609
chemp_n9,11704,deck:n_cut,m,size m,True,2.847327,2.847327,0.0
chemp_n9,11704,deck:n_cut,C,Sombor deletion correction C(G),False,9.758186,7.467877,2.290308
chemp_n9,11704,deck:diam,ds,degree sequence of G,False,6.39856,4.446786,1.951774
chemp_n9,11704,deck:diam,ds_sig,multiset of degree sequences of the cards,False,9.758357,6.117719,3.640637
chemp_n9,11704,deck:diam,et,multiset of edge degree-types of G,False,9.758357,6.117719,3.640637
chemp_n9,11704,deck:diam,so,Sombor index SO(G),False,9.753616,6.112979,3.640637
chemp_n9,11704,deck:diam,dd,multiset {Delta_e},False,13.113663,8.413009,4.700654
chemp_n9,11704,deck:diam,taus,number of spanning trees,False,9.02365,4.897213,4.126436
chemp_n9,11704,deck:diam,tri,number of triangles,False,2.641744,1.033156,1.608588
chemp_n9,11704,deck:diam,wiener,Wiener index,False,5.4443,3.385751,2.05855
chemp_n9,11704,deck:diam,n,order n,False,0.847161,0.661741,0.185419
chemp_n9,11704,deck:diam,m,size m,True,2.847327,2.847327,0.0
chemp_n9,11704,deck:diam,C,Sombor deletion correction C(G),False,9.758186,6.117548,3.640637
chemp_n9,11704,deck:dist_dist,ds,degree sequence of G,False,6.39856,6.369175,0.029384
chemp_n9,11704,deck:dist_dist,ds_sig,multiset of degree sequences of the cards,False,9.758357,9.722414,0.035942
chemp_n9,11704,deck:dist_dist,et,multiset of edge degree-types of G,False,9.758357,9.722414,0.035942
chemp_n9,11704,deck:dist_dist,so,Sombor index SO(G),False,9.753616,9.717674,0.035942
chemp_n9,11704,deck:dist_dist,dd,multiset {Delta_e},False,13.113663,13.070137,0.043526
chemp_n9,11704,deck:dist_dist,taus,number of spanning trees,False,9.02365,8.983713,0.039937
chemp_n9,11704,deck:dist_dist,tri,number of triangles,False,2.641744,2.618224,0.023521
chemp_n9,11704,deck:dist_dist,wiener,Wiener index,False,5.4443,5.444129,0.000171
chemp_n9,11704,deck:dist_dist,n,order n,False,0.847161,0.84699,0.000171
chemp_n9,11704,deck:dist_dist,m,size m,True,2.847327,2.847327,0.0
chemp_n9,11704,deck:dist_dist,C,Sombor deletion correction C(G),False,9.758186,9.722243,0.035942
chemp_n9,11704,deck:match_poly,ds,degree sequence of G,False,6.39856,6.398389,0.000171
chemp_n9,11704,deck:match_poly,ds_sig,multiset of degree sequences of the cards,False,9.758357,9.758186,0.000171
chemp_n9,11704,deck:match_poly,et,multiset of edge degree-types of G,False,9.758357,9.758186,0.000171
chemp_n9,11704,deck:match_poly,so,Sombor index SO(G),False,9.753616,9.753445,0.000171
chemp_n9,11704,deck:match_poly,dd,multiset {Delta_e},False,13.113663,13.113492,0.000171
chemp_n9,11704,deck:match_poly,taus,number of spanning trees,False,9.02365,9.023479,0.000171
chemp_n9,11704,deck:match_poly,tri,number of triangles,False,2.641744,2.641573,0.000171
chemp_n9,11704,deck:match_poly,wiener,Wiener index,False,5.4443,5.444129,0.000171
chemp_n9,11704,deck:match_poly,n,order n,False,0.847161,0.84699,0.000171
chemp_n9,11704,deck:match_poly,m,size m,True,2.847327,2.847327,0.0
chemp_n9,11704,deck:match_poly,C,Sombor deletion correction C(G),False,9.758186,9.758015,0.000171
chemp_n9,11704,deck:taus,ds,degree sequence of G,False,6.39856,5.306639,1.091921
chemp_n9,11704,deck:taus,ds_sig,multiset of degree sequences of the cards,False,9.758357,7.743419,2.014938
chemp_n9,11704,deck:taus,et,multiset of edge degree-types of G,False,9.758357,7.743419,2.014938
chemp_n9,11704,deck:taus,so,Sombor index SO(G),False,9.753616,7.738678,2.014938
chemp_n9,11704,deck:taus,dd,multiset {Delta_e},False,13.113663,10.846426,2.267237
chemp_n9,11704,deck:taus,taus,number of spanning trees,True,9.02365,9.02365,0.0
chemp_n9,11704,deck:taus,tri,number of triangles,False,2.641744,2.638933,0.002811
chemp_n9,11704,deck:taus,wiener,Wiener index,False,5.4443,3.897968,1.546332
chemp_n9,11704,deck:taus,n,order n,True,0.847161,0.847161,0.0
chemp_n9,11704,deck:taus,m,size m,True,2.847327,2.847327,0.0
chemp_n9,11704,deck:taus,C,Sombor deletion correction C(G),False,9.758186,7.743248,2.014938
chemp_n9,11704,deck:sombor,ds,degree sequence of G,False,6.39856,6.398389,0.000171
chemp_n9,11704,deck:sombor,ds_sig,multiset of degree sequences of the cards,False,9.758357,9.758186,0.000171
chemp_n9,11704,deck:sombor,et,multiset of edge degree-types of G,False,9.758357,9.758186,0.000171
chemp_n9,11704,deck:sombor,so,Sombor index SO(G),False,9.753616,9.753445,0.000171
chemp_n9,11704,deck:sombor,dd,multiset {Delta_e},False,13.113663,13.113492,0.000171
chemp_n9,11704,deck:sombor,taus,number of spanning trees,False,9.02365,8.625162,0.398488
chemp_n9,11704,deck:sombor,tri,number of triangles,False,2.641744,2.337482,0.304262
chemp_n9,11704,deck:sombor,wiener,Wiener index,False,5.4443,5.112189,0.332112
chemp_n9,11704,deck:sombor,n,order n,False,0.847161,0.84699,0.000171
chemp_n9,11704,deck:sombor,m,size m,True,2.847327,2.847327,0.0
chemp_n9,11704,deck:sombor,C,Sombor deletion correction C(G),False,9.758186,9.758015,0.000171
chemp_n9,11704,deck:sombor_inv,ds,degree sequence of G,False,6.39856,6.398389,0.000171
chemp_n9,11704,deck:sombor_inv,ds_sig,multiset of degree sequences of the cards,False,9.758357,9.758186,0.000171
chemp_n9,11704,deck:sombor_inv,et,multiset of edge degree-types of G,False,9.758357,9.758186,0.000171
chemp_n9,11704,deck:sombor_inv,so,Sombor index SO(G),False,9.753616,9.753445,0.000171
chemp_n9,11704,deck:sombor_inv,dd,multiset {Delta_e},False,13.113663,13.113492,0.000171
chemp_n9,11704,deck:sombor_inv,taus,number of spanning trees,False,9.02365,8.625162,0.398488
chemp_n9,11704,deck:sombor_inv,tri,number of triangles,False,2.641744,2.337482,0.304262
chemp_n9,11704,deck:sombor_inv,wiener,Wiener index,False,5.4443,5.112189,0.332112
chemp_n9,11704,deck:sombor_inv,n,order n,False,0.847161,0.84699,0.000171
chemp_n9,11704,deck:sombor_inv,m,size m,True,2.847327,2.847327,0.0
chemp_n9,11704,deck:sombor_inv,C,Sombor deletion correction C(G),False,9.758186,9.758015,0.000171
chemp_n9,11704,deck:randic,ds,degree sequence of G,False,6.39856,6.398389,0.000171
chemp_n9,11704,deck:randic,ds_sig,multiset of degree sequences of the cards,False,9.758357,9.758186,0.000171
chemp_n9,11704,deck:randic,et,multiset of edge degree-types of G,False,9.758357,9.758186,0.000171
chemp_n9,11704,deck:randic,so,Sombor index SO(G),False,9.753616,9.753445,0.000171
chemp_n9,11704,deck:randic,dd,multiset {Delta_e},False,13.113663,13.113492,0.000171
chemp_n9,11704,deck:randic,taus,number of spanning trees,False,9.02365,8.625162,0.398488
chemp_n9,11704,deck:randic,tri,number of triangles,False,2.641744,2.337482,0.304262
chemp_n9,11704,deck:randic,wiener,Wiener index,False,5.4443,5.112189,0.332112
chemp_n9,11704,deck:randic,n,order n,False,0.847161,0.84699,0.000171
chemp_n9,11704,deck:randic,m,size m,True,2.847327,2.847327,0.0
chemp_n9,11704,deck:randic,C,Sombor deletion correction C(G),False,9.758186,9.758015,0.000171
chemp_n9,11704,deck:abc,ds,degree sequence of G,False,6.39856,6.398389,0.000171
chemp_n9,11704,deck:abc,ds_sig,multiset of degree sequences of the cards,False,9.758357,9.758186,0.000171
chemp_n9,11704,deck:abc,et,multiset of edge degree-types of G,False,9.758357,9.758186,0.000171
chemp_n9,11704,deck:abc,so,Sombor index SO(G),False,9.753616,9.753445,0.000171
chemp_n9,11704,deck:abc,dd,multiset {Delta_e},False,13.113663,13.112444,0.001219
chemp_n9,11704,deck:abc,taus,number of spanning trees,False,9.02365,8.624114,0.399536
chemp_n9,11704,deck:abc,tri,number of triangles,False,2.641744,2.337482,0.304262
chemp_n9,11704,deck:abc,wiener,Wiener index,False,5.4443,5.111141,0.33316
chemp_n9,11704,deck:abc,n,order n,False,0.847161,0.84699,0.000171
chemp_n9,11704,deck:abc,m,size m,True,2.847327,2.847327,0.0
chemp_n9,11704,deck:abc,C,Sombor deletion correction C(G),False,9.758186,9.758015,0.000171
chemp_n9,11704,deck:m1,ds,degree sequence of G,False,6.39856,6.253564,0.144996
chemp_n9,11704,deck:m1,ds_sig,multiset of degree sequences of the cards,False,9.758357,9.520641,0.237715
chemp_n9,11704,deck:m1,et,multiset of edge degree-types of G,False,9.758357,9.520641,0.237715
chemp_n9,11704,deck:m1,so,Sombor index SO(G),False,9.753616,9.515901,0.237715
chemp_n9,11704,deck:m1,dd,multiset {Delta_e},False,13.113663,9.520641,3.593021
chemp_n9,11704,deck:m1,taus,number of spanning trees,False,9.02365,5.474412,3.549238
chemp_n9,11704,deck:m1,tri,number of triangles,False,2.641744,1.011324,1.630421
chemp_n9,11704,deck:m1,wiener,Wiener index,False,5.4443,2.964542,2.479758
chemp_n9,11704,deck:m1,n,order n,False,0.847161,0.775568,0.071593
chemp_n9,11704,deck:m1,m,size m,True,2.847327,2.847327,0.0
chemp_n9,11704,deck:m1,C,Sombor deletion correction C(G),False,9.758186,9.52047,0.237715
chemp_n9,11704,deck:m2,ds,degree sequence of G,False,6.39856,6.398389,0.000171
chemp_n9,11704,deck:m2,ds_sig,multiset of degree sequences of the cards,False,9.758357,9.758186,0.000171
chemp_n9,11704,deck:m2,et,multiset of edge degree-types of G,False,9.758357,9.758186,0.000171
chemp_n9,11704,deck:m2,so,Sombor index SO(G),False,9.753616,9.753445,0.000171
chemp_n9,11704,deck:m2,dd,multiset {Delta_e},False,13.113663,13.054915,0.058747
chemp_n9,11704,deck:m2,taus,number of spanning trees,False,9.02365,8.566756,0.456894
chemp_n9,11704,deck:m2,tri,number of triangles,False,2.641744,2.291106,0.350638
chemp_n9,11704,deck:m2,wiener,Wiener index,False,5.4443,5.061795,0.382505
chemp_n9,11704,deck:m2,n,order n,False,0.847161,0.84699,0.000171
chemp_n9,11704,deck:m2,m,size m,True,2.847327,2.847327,0.0
chemp_n9,11704,deck:m2,C,Sombor deletion correction C(G),False,9.758186,9.758015,0.000171
chemp_n9,11704,deck:wiener,ds,degree sequence of G,False,6.39856,6.360115,0.038444
chemp_n9,11704,deck:wiener,ds_sig,multiset of degree sequences of the cards,False,9.758357,9.70827,0.050087
chemp_n9,11704,deck:wiener,et,multiset of edge degree-types of G,False,9.758357,9.70827,0.050087
chemp_n9,11704,deck:wiener,so,Sombor index SO(G),False,9.753616,9.703529,0.050087
chemp_n9,11704,deck:wiener,dd,multiset {Delta_e},False,13.113663,13.054454,0.059208
chemp_n9,11704,deck:wiener,taus,number of spanning trees,False,9.02365,8.969397,0.054253
chemp_n9,11704,deck:wiener,tri,number of triangles,False,2.641744,2.610466,0.031278
chemp_n9,11704,deck:wiener,wiener,Wiener index,False,5.4443,5.443958,0.000342
chemp_n9,11704,deck:wiener,n,order n,False,0.847161,0.84699,0.000171
chemp_n9,11704,deck:wiener,m,size m,True,2.847327,2.847327,0.0
chemp_n9,11704,deck:wiener,C,Sombor deletion correction C(G),False,9.758186,9.708099,0.050087
chemp_n9,11704,deck:adj_spec,ds,degree sequence of G,True,6.39856,6.39856,0.0
