set,source,n,classes,resolved,collision_graphs,collision_rate,largest_class,residual_bits,identity_bits
all_n8,graph:ecc_seq,13598,242,False,13525,0.9946315634652154,3112,9.361363433738722,13.731106854388033
all_n8,graph:dist_dist,13598,555,False,13459,0.9897779085159583,787,7.114868117682754,13.731106854388033
all_n8,graph:max_match,13598,5,False,13598,1.0,10413,12.82450244585424,13.731106854388033
all_n8,graph:match_poly,13598,2936,False,12715,0.9350639799970584,35,2.816860380687064,13.731106854388033
all_n8,graph:n_perfect_match,13598,64,False,13585,0.9990439770554493,3077,9.659916163542222,13.731106854388033
all_n8,graph:taus,13598,3701,False,11508,0.846300926606854,1485,3.672085073008139,13.731106854388033
all_n8,graph:sombor,13598,5577,False,10899,0.8015149286659803,33,1.7934459850230953,13.731106854388033
all_n8,graph:sombor_inv,13598,4904,False,11260,0.8280629504338873,63,2.1609193756743936,13.731106854388033
all_n8,graph:sombor_sq,13598,639,False,13513,0.9937490807471687,186,5.3559797830008495,13.731106854388033
all_n8,graph:sombor_red,13598,5402,False,10995,0.8085747904103545,43,1.8696729196581068,13.731106854388033
all_n8,graph:randic,13598,4856,False,11297,0.8307839388145315,63,2.177408092544614,13.731106854388033
all_n8,graph:abc,13598,5352,False,11013,0.8098985144874247,38,1.8915749450339376,13.731106854388033
all_n8,graph:m1,13598,154,False,13585,0.9990439770554493,312,7.267668351265751,13.731106854388033
all_n8,graph:m2,13598,722,False,13483,0.9915428739520518,79,4.900881557341684,13.731106854388033
all_n8,graph:forgotten,13598,639,False,13513,0.9937490807471687,186,5.3559797830008495,13.731106854388033
all_n8,graph:harmonic,13598,2693,False,12635,0.9291807618767466,77,3.2909122069493235,13.731106854388033
all_n8,graph:ga,13598,5369,False,10997,0.8087218708633622,41,1.88441080277427,13.731106854388033
all_n8,graph:sum_conn,13598,4882,False,11412,0.8392410648624797,33,2.049090052817803,13.731106854388033
all_n8,graph:isi,13598,5204,False,11180,0.8221797323135756,33,1.9152535039785274,13.731106854388033
all_n8,graph:az,13598,5355,False,11010,0.8096778938079129,38,1.8907304132310723,13.731106854388033
all_n8,graph:adj_spec,13598,12643,False,1844,0.13560817767318722,4,0.14434210362676841,13.731106854388033
all_n8,graph:lap_spec,13598,12580,False,1901,0.1397999705839094,6,0.15841401489821605,13.731106854388033
all_n8,graph:q_spec,13598,12907,False,1325,0.09744080011766436,4,0.10519348893776313,13.731106854388033
all_n8,graph:adj_charpoly,13598,12643,False,1844,0.13560817767318722,4,0.14434210362676841,13.731106854388033
all_n8,graph:lap_charpoly,13598,12580,False,1901,0.1397999705839094,6,0.15841401489821605,13.731106854388033
all_n8,graph:energy,13598,11030,False,4232,0.31122223856449477,41,0.48063456219134154,13.731106854388033
all_n8,graph:spectral_radius,13598,10346,False,4865,0.357773201941462,75,0.7180957165909232,13.731106854388033
all_n8,graph:wiener,13598,80,False,13593,0.9996322988674805,1036,8.75554487998703,13.731106854388033
conn_n8,deck:itself,12113,12113,True,0,0.0,1,0.0,13.564268597935511
conn_n8,deck:n,12113,8,False,12111,0.9998348881367126,11117,13.092969377912324,13.564268597935511
conn_n8,deck:m,12113,1196,False,11704,0.9662346239577314,184,4.783920805248971,13.564268597935511
conn_n8,deck:deg_seq,12113,9654,False,4139,0.3416990010732271,9,0.47568415059086694,13.564268597935511
conn_n8,deck:edge_types,12113,12073,False,80,0.006604474531495088,2,0.006604474531495089,13.564268597935511
conn_n8,deck:comp_sizes,12113,226,False,11972,0.9883596136382399,7123,11.070454766492276,13.564268597935511
conn_n8,deck:n_comp,12113,76,False,12085,0.9976884339139768,7123,11.444320542745734,13.564268597935511
conn_n8,deck:max_deg,12113,106,False,12092,0.9982663254354825,1754,8.856696035773425,13.564268597935511
conn_n8,deck:min_deg,12113,118,False,12077,0.9970279864608272,1807,8.982553528672952,13.564268597935511
conn_n8,deck:n_leaves,12113,383,False,11987,0.9895979526128952,2589,8.739672715559735,13.564268597935511
conn_n8,deck:tri,12113,2423,False,10684,0.882027573681169,493,4.386610323649884,13.564268597935511
conn_n8,deck:clique,12113,66,False,12093,0.9983488813671262,2931,9.921896147807754,13.564268597935511
conn_n8,deck:indep,12113,60,False,12093,0.9983488813671262,3086,10.046784367924795,13.564268597935511
conn_n8,deck:chrom,12113,83,False,12087,0.9978535457772642,3018,9.756392787704444,13.564268597935511
conn_n8,deck:girth,12113,136,False,12066,0.9961198712127466,8442,11.327821199433997,13.564268597935511
conn_n8,deck:n_bridges,12113,847,False,11826,0.9763064476182614,2549,7.73394693630689,13.564268597935511
conn_n8,deck:n_cut,12113,427,False,11943,0.9859654916205729,2388,8.422548728465987,13.564268597935511
conn_n8,deck:bipartite,12113,35,False,12104,0.9992569966152068,8909,11.949379536050545,13.564268597935511
conn_n8,deck:forest,12113,37,False,12104,0.9992569966152068,10308,12.52565396903396,13.564268597935511
conn_n8,deck:biconnected,12113,33,False,12107,0.9995046644101379,2388,10.399189495233516,13.564268597935511
conn_n8,deck:diam,12113,238,False,12044,0.9943036407165855,1864,8.562658463575692,13.564268597935511
conn_n8,deck:ecc_seq,12113,3268,False,10395,0.858168909436143,177,3.3236490327376944,13.564268597935511
conn_n8,deck:dist_dist,12113,9261,False,4039,0.33344340790885824,37,0.7133272921163324,13.564268597935511
conn_n8,deck:max_match,12113,36,False,12104,0.9992569966152068,10297,12.432025700629083,13.564268597935511
conn_n8,deck:match_poly,12113,12023,False,180,0.014860067695863947,2,0.014860067695863914,13.564268597935511
conn_n8,deck:n_perfect_match,12113,351,False,11918,0.9839015933294807,11117,12.541113646147142,13.564268597935511
conn_n8,deck:taus,12113,11677,False,748,0.06175183686947907,8,0.08334008660078829,13.564268597935511
conn_n8,deck:sombor,12113,12073,False,80,0.006604474531495088,2,0.006604474531495089,13.564268597935511
conn_n8,deck:sombor_inv,12113,12073,False,80,0.006604474531495088,2,0.006604474531495089,13.564268597935511
conn_n8,deck:sombor_sq,12113,9634,False,4169,0.34417567902253776,9,0.4798918519786923,13.564268597935511
conn_n8,deck:sombor_red,12113,12072,False,82,0.006769586394782465,2,0.0067695863947824664,13.564268597935511
conn_n8,deck:randic,12113,12073,False,80,0.006604474531495088,2,0.006604474531495089,13.564268597935511
conn_n8,deck:abc,12113,12070,False,86,0.007099810121357219,2,0.007099810121357221,13.564268597935511
conn_n8,deck:m1,12113,9553,False,4275,0.35292660777676876,9,0.4985958352920736,13.564268597935511
conn_n8,deck:m2,12113,12073,False,80,0.006604474531495088,2,0.006604474531495089,13.564268597935511
conn_n8,deck:forgotten,12113,9634,False,4169,0.34417567902253776,9,0.4798918519786923,13.564268597935511
conn_n8,deck:harmonic,12113,12073,False,80,0.006604474531495088,2,0.006604474531495089,13.564268597935511
conn_n8,deck:ga,12113,12073,False,80,0.006604474531495088,2,0.006604474531495089,13.564268597935511
conn_n8,deck:sum_conn,12113,12073,False,80,0.006604474531495088,2,0.006604474531495089,13.564268597935511
conn_n8,deck:isi,12113,12073,False,80,0.006604474531495088,2,0.006604474531495089,13.564268597935511
conn_n8,deck:az,12113,12070,False,86,0.007099810121357219,2,0.007099810121357221,13.564268597935511
conn_n8,deck:adj_spec,12113,12113,True,0,0.0,1,0.0,13.564268597935511
conn_n8,deck:lap_spec,12113,12113,True,0,0.0,1,0.0,13.564268597935511
conn_n8,deck:q_spec,12113,12113,True,0,0.0,1,0.0,13.564268597935511
conn_n8,deck:adj_charpoly,12113,12113,True,0,0.0,1,0.0,13.564268597935511
conn_n8,deck:lap_charpoly,12113,12113,True,0,0.0,1,0.0,13.564268597935511
conn_n8,deck:energy,12113,12113,True,0,0.0,1,0.0,13.564268597935511
conn_n8,deck:spectral_radius,12113,12113,True,0,0.0,1,0.0,13.564268597935511
conn_n8,deck:wiener,12113,8767,False,4723,0.38991166515314124,37,0.837795101949216,13.564268597935511
conn_n8,graph:n,12113,8,False,12111,0.9998348881367126,11117,13.092969377912324,13.564268597935511
conn_n8,graph:m,12113,29,False,12108,0.9995872203417816,1644,9.949126872727613,13.564268597935511
conn_n8,graph:deg_seq,12113,1196,False,11704,0.9662346239577314,184,4.783920805248971,13.564268597935511
conn_n8,graph:edge_types,12113,5426,False,8934,0.7375546933047139,33,1.714556576679034,13.564268597935511
conn_n8,graph:comp_sizes,12113,8,False,12111,0.9998348881367126,11117,13.092969377912324,13.564268597935511
conn_n8,graph:n_comp,12113,1,False,12113,1.0,12113,13.564268597935511,13.564268597935511
conn_n8,graph:max_deg,12113,8,False,12111,0.9998348881367126,4835,11.626280417227525,13.564268597935511
conn_n8,graph:min_deg,12113,8,False,12111,0.9998348881367126,5263,11.856103687354054,13.564268597935511
conn_n8,graph:n_leaves,12113,8,False,12112,0.9999174440683564,8026,12.246059016480068,13.564268597935511
conn_n8,graph:tri,12113,45,False,12107,0.9995046644101379,1180,9.335814614093257,13.564268597935511
conn_n8,graph:clique,12113,8,False,12111,0.9998348881367126,5893,12.059502476822495,13.564268597935511
conn_n8,graph:indep,12113,7,False,12112,0.9999174440683564,6459,12.119306022855016,13.564268597935511
conn_n8,graph:chrom,12113,8,False,12111,0.9998348881367126,5590,12.08428837393918,13.564268597935511
conn_n8,graph:girth,12113,7,False,12112,0.9999174440683564,11756,13.339444336093642,13.564268597935511
conn_n8,graph:n_bridges,12113,8,False,12113,1.0,7981,12.140057224536353,13.564268597935511
conn_n8,graph:n_cut,12113,7,False,12112,0.9999174440683564,7663,12.167701591810138,13.564268597935511
conn_n8,graph:bipartite,12113,2,False,12113,1.0,11859,13.417420278916298,13.564268597935511
conn_n8,graph:forest,12113,2,False,12113,1.0,12065,13.52694352022238,13.564268597935511
conn_n8,graph:biconnected,12113,2,False,12113,1.0,7661,12.615504880062172,13.564268597935511
conn_n8,graph:diam,12113,8,False,12111,0.9998348881367126,6233,12.131953893304692,13.564268597935511
conn_n8,graph:ecc_seq,12113,95,False,12089,0.9980186576405514,3111,9.855795096991123,13.564268597935511
conn_n8,graph:dist_dist,12113,459,False,11935,0.9853050441674235,787,7.359099652246055,13.564268597935511
conn_n8,graph:max_match,12113,5,False,12112,0.9999174440683564,10297,12.904191456817765,13.564268597935511
conn_n8,graph:match_poly,12113,2839,False,11191,0.9238834310245191,32,2.702679518368762,13.564268597935511
conn_n8,graph:n_perfect_match,12113,64,False,12100,0.9989267728886321,1715,9.307363601964697,13.564268597935511
conn_n8,graph:taus,12113,3700,False,10023,0.8274581028646908,106,2.8305692815542516,13.564268597935511
conn_n8,graph:sombor,12113,5426,False,8934,0.7375546933047139,33,1.714556576679034,13.564268597935511
conn_n8,graph:sombor_inv,12113,4901,False,9287,0.766696937174936,61,2.0079892775391706,13.564268597935511
conn_n8,graph:sombor_sq,12113,630,False,12001,0.9907537356559069,186,5.347499603745279,13.564268597935511
conn_n8,graph:sombor_red,12113,5380,False,8964,0.7400313712540246,38,1.7369862316346334,13.564268597935511
conn_n8,graph:randic,12113,4854,False,9342,0.7712375134153389,61,2.0207036574955852,13.564268597935511
conn_n8,graph:abc,12113,5337,False,9029,0.7453975068108644,33,1.7421166974808315,13.564268597935511
conn_n8,graph:m1,12113,152,False,12095,0.9985139932304136,292,7.1865264068643775,13.564268597935511
conn_n8,graph:m2,12113,713,False,11987,0.9895979526128952,72,4.768308245163419,13.564268597935511
conn_n8,graph:forgotten,12113,630,False,12001,0.9907537356559069,186,5.347499603745279,13.564268597935511
conn_n8,graph:harmonic,12113,2693,False,10937,0.9029142243870222,68,3.1649793428519333,13.564268597935511
conn_n8,graph:ga,12113,5328,False,9007,0.7435812763147032,41,1.7576197720560298,13.564268597935511
conn_n8,graph:sum_conn,12113,4788,False,9475,0.7822174523239495,33,1.9656225171527628,13.564268597935511
conn_n8,graph:isi,12113,5085,False,9342,0.7712375134153389,33,1.8112580395266107,13.564268597935511
conn_n8,graph:az,12113,5340,False,9023,0.7449021712210022,33,1.7416213618909697,13.564268597935511
conn_n8,graph:adj_spec,12113,11386,False,1418,0.11706431107075044,4,0.12244174441183772,13.564268597935511
conn_n8,graph:lap_spec,12113,11185,False,1730,0.14282176174358127,6,0.16241391786233944,13.564268597935511
conn_n8,graph:q_spec,12113,11517,False,1139,0.09403120614216132,4,0.10215483468728426,13.564268597935511
conn_n8,graph:adj_charpoly,12113,11386,False,1418,0.11706431107075044,4,0.12244174441183772,13.564268597935511
conn_n8,graph:lap_charpoly,12113,11185,False,1730,0.14282176174358127,6,0.16241391786233944,13.564268597935511
conn_n8,graph:energy,12113,10957,False,2090,0.17254189713530918,22,0.21450352607232545,13.564268597935511
conn_n8,graph:spectral_radius,12113,10346,False,2876,0.23743085940724842,27,0.37525151264802936,13.564268597935511
conn_n8,graph:wiener,12113,78,False,12100,0.9989267728886321,1026,8.902111393272271,13.564268597935511
chem_n8,deck:itself,2391,2391,True,0,0.0,1,0.0,11.223398414711628
chem_n8,deck:n,2391,8,False,2389,0.999163529903806,1929,10.305328530499951,11.223398414711628
chem_n8,deck:m,2391,199,False,2332,0.9753241321622752,117,4.864650065254255,11.223398414711628
chem_n8,deck:deg_seq,2391,1608,False,1237,0.5173567544960268,9,0.813213463499236,11.223398414711628
chem_n8,deck:edge_types,2391,2369,False,44,0.018402342116269343,2,0.01840234211626934,11.223398414711628
chem_n8,deck:comp_sizes,2391,178,False,2283,0.9548306148055207,794,7.135577263698026,11.223398414711628
chem_n8,deck:n_comp,2391,62,False,2370,0.9912170639899623,794,7.900106309186975,11.223398414711628
chem_n8,deck:max_deg,2391,61,False,2374,0.9928900041823505,382,7.183250007093832,11.223398414711628
chem_n8,deck:min_deg,2391,75,False,2370,0.9912170639899623,473,6.811562571732472,11.223398414711628
chem_n8,deck:n_leaves,2391,304,False,2276,0.9519029694688415,193,4.7882262262656985,11.223398414711628
chem_n8,deck:tri,2391,119,False,2366,0.9895441237975743,307,6.1222722185382095,11.223398414711628
chem_n8,deck:clique,2391,39,False,2380,0.9953994144709327,672,7.837396834303354,11.223398414711628
chem_n8,deck:indep,2391,46,False,2379,0.9949811794228356,605,7.542614179833822,11.223398414711628
chem_n8,deck:chrom,2391,50,False,2375,0.9933082392304475,827,7.764258282501581,11.223398414711628
chem_n8,deck:girth,2391,136,False,2343,0.9799247176913425,813,6.739359260895774,11.223398414711628
chem_n8,deck:n_bridges,2391,646,False,2085,0.8720200752823086,154,3.25801040694299,11.223398414711628
chem_n8,deck:n_cut,2391,384,False,2240,0.9368465077373483,159,4.045838875295999,11.223398414711628
chem_n8,deck:bipartite,2391,35,False,2382,0.9962358845671268,1006,8.22918956594187,11.223398414711628
chem_n8,deck:forest,2391,37,False,2382,0.9962358845671268,1539,9.036586409810246,11.223398414711628
chem_n8,deck:biconnected,2391,33,False,2385,0.9974905897114178,686,7.797271889974626,11.223398414711628
chem_n8,deck:diam,2391,196,False,2339,0.9782517774989544,177,5.03532278478686,11.223398414711628
chem_n8,deck:ecc_seq,2391,1537,False,1332,0.5570890840652447,12,0.9208236930402967,11.223398414711628
chem_n8,deck:dist_dist,2391,2274,False,204,0.08531994981179424,6,0.11039418779403698,11.223398414711628
chem_n8,deck:max_match,2391,30,False,2383,0.9966541196152238,1710,9.307167381254338,11.223398414711628
chem_n8,deck:match_poly,2391,2354,False,74,0.03094939355918026,2,0.03094939355918027,11.223398414711628
chem_n8,deck:n_perfect_match,2391,155,False,2315,0.9682141363446257,1929,9.300840450927394,11.223398414711628
chem_n8,deck:taus,2391,2160,False,395,0.16520284399832705,8,0.22484482955664786,11.223398414711628
chem_n8,deck:sombor,2391,2369,False,44,0.018402342116269343,2,0.01840234211626934,11.223398414711628
chem_n8,deck:sombor_inv,2391,2369,False,44,0.018402342116269343,2,0.01840234211626934,11.223398414711628
chem_n8,deck:sombor_sq,2391,1596,False,1254,0.5244667503136763,9,0.8268910981308703,11.223398414711628
chem_n8,deck:sombor_red,2391,2368,False,46,0.019238812212463405,2,0.019238812212463402,11.223398414711628
chem_n8,deck:randic,2391,2369,False,44,0.018402342116269343,2,0.01840234211626934,11.223398414711628
chem_n8,deck:abc,2391,2366,False,50,0.020911752404851526,2,0.020911752404851526,11.223398414711628
chem_n8,deck:m1,2391,1585,False,1266,0.5294855708908407,9,0.8408061730145169,11.223398414711628
chem_n8,deck:m2,2391,2369,False,44,0.018402342116269343,2,0.01840234211626934,11.223398414711628
chem_n8,deck:forgotten,2391,1596,False,1254,0.5244667503136763,9,0.8268910981308703,11.223398414711628
chem_n8,deck:harmonic,2391,2369,False,44,0.018402342116269343,2,0.01840234211626934,11.223398414711628
chem_n8,deck:ga,2391,2369,False,44,0.018402342116269343,2,0.01840234211626934,11.223398414711628
chem_n8,deck:sum_conn,2391,2369,False,44,0.018402342116269343,2,0.01840234211626934,11.223398414711628
chem_n8,deck:isi,2391,2369,False,44,0.018402342116269343,2,0.01840234211626934,11.223398414711628
chem_n8,deck:az,2391,2366,False,50,0.020911752404851526,2,0.020911752404851526,11.223398414711628
chem_n8,deck:adj_spec,2391,2391,True,0,0.0,1,0.0,11.223398414711628
chem_n8,deck:lap_spec,2391,2391,True,0,0.0,1,0.0,11.223398414711628
chem_n8,deck:q_spec,2391,2391,True,0,0.0,1,0.0,11.223398414711628
chem_n8,deck:adj_charpoly,2391,2391,True,0,0.0,1,0.0,11.223398414711628
chem_n8,deck:lap_charpoly,2391,2391,True,0,0.0,1,0.0,11.223398414711628
chem_n8,deck:energy,2391,2391,True,0,0.0,1,0.0,11.223398414711628
chem_n8,deck:spectral_radius,2391,2391,True,0,0.0,1,0.0,11.223398414711628
chem_n8,deck:wiener,2391,2257,False,235,0.09828523630280217,6,0.12576636993630522,11.223398414711628
chem_n8,graph:n,2391,8,False,2389,0.999163529903806,1929,10.305328530499951,11.223398414711628
chem_n8,graph:m,2391,17,False,2388,0.998745294855709,492,8.223843103454344,11.223398414711628
chem_n8,graph:deg_seq,2391,199,False,2332,0.9753241321622752,117,4.864650065254255,11.223398414711628
chem_n8,graph:edge_types,2391,758,False,2050,0.8573818485989126,33,2.305477711305379,11.223398414711628
chem_n8,graph:comp_sizes,2391,8,False,2389,0.999163529903806,1929,10.305328530499951,11.223398414711628
chem_n8,graph:n_comp,2391,1,False,2391,1.0,2391,11.223398414711628,11.223398414711628
chem_n8,graph:max_deg,2391,5,False,2389,0.999163529903806,2084,10.631733231343697,11.223398414711628
chem_n8,graph:min_deg,2391,5,False,2390,0.999581764951903,1290,9.933102972336863,11.223398414711628
chem_n8,graph:n_leaves,2391,7,False,2390,0.999581764951903,1101,9.442085851453475,11.223398414711628
chem_n8,graph:tri,2391,10,False,2390,0.999581764951903,595,8.511735625148571,11.223398414711628
chem_n8,graph:clique,2391,5,False,2389,0.999163529903806,1896,10.280924710236608,11.223398414711628
chem_n8,graph:indep,2391,6,False,2391,1.0,1219,9.808532096638878,11.223398414711628
chem_n8,graph:chrom,2391,5,False,2389,0.999163529903806,1947,10.338132434188017,11.223398414711628
chem_n8,graph:girth,2391,7,False,2390,0.999581764951903,2086,10.523364329306292,11.223398414711628
chem_n8,graph:n_bridges,2391,8,False,2391,1.0,1063,9.157913875689971,11.223398414711628
chem_n8,graph:n_cut,2391,7,False,2390,0.999581764951903,991,9.24660189690698,11.223398414711628
chem_n8,graph:bipartite,2391,2,False,2391,1.0,2183,10.797046397029797,11.223398414711628
chem_n8,graph:forest,2391,2,False,2391,1.0,2351,11.10073794153231,11.223398414711628
chem_n8,graph:biconnected,2391,2,False,2391,1.0,1402,10.245028877383376,11.223398414711628
chem_n8,graph:diam,2391,8,False,2389,0.999163529903806,1296,9.598730596596251,11.223398414711628
chem_n8,graph:ecc_seq,2391,75,False,2373,0.9924717691342535,302,6.536246694954076,11.223398414711628
chem_n8,graph:dist_dist,2391,339,False,2250,0.9410288582183187,99,4.178113223525563,11.223398414711628
chem_n8,graph:max_match,2391,5,False,2390,0.999581764951903,1710,10.237757686027773,11.223398414711628
chem_n8,graph:match_poly,2391,779,False,2060,0.8615641990798829,23,2.1535926700205383,11.223398414711628
chem_n8,graph:n_perfect_match,2391,18,False,2388,0.998745294855709,608,8.174760353740778,11.223398414711628
chem_n8,graph:taus,2391,535,False,2150,0.8992053534086156,64,3.2316857373043044,11.223398414711628
chem_n8,graph:sombor,2391,758,False,2050,0.8573818485989126,33,2.305477711305379,11.223398414711628
chem_n8,graph:sombor_inv,2391,535,False,2176,0.9100794646591385,61,3.076201108629409,11.223398414711628
chem_n8,graph:sombor_sq,2391,154,False,2358,0.986198243412798,117,5.090144012480403,11.223398414711628
chem_n8,graph:sombor_red,2391,721,False,2073,0.8670012547051443,38,2.3999167653259867,11.223398414711628
chem_n8,graph:randic,2391,525,False,2187,0.9146800501882058,61,3.0925905925636905,11.223398414711628
chem_n8,graph:abc,2391,691,False,2119,0.8862400669176077,33,2.4121258242654813,11.223398414711628
chem_n8,graph:m1,2391,56,False,2385,0.9974905897114178,131,6.049257253643582,11.223398414711628
chem_n8,graph:m2,2391,178,False,2378,0.9945629443747386,41,4.105473438268637,11.223398414711628
chem_n8,graph:forgotten,2391,154,False,2358,0.986198243412798,117,5.090144012480403,11.223398414711628
chem_n8,graph:harmonic,2391,343,False,2284,0.9552488498536177,61,3.683657557267262,11.223398414711628
chem_n8,graph:ga,2391,692,False,2097,0.877038895859473,41,2.4647508318902553,11.223398414711628
chem_n8,graph:sum_conn,2391,677,False,2105,0.8803847762442493,33,2.4729156406058586,11.223398414711628
chem_n8,graph:isi,2391,677,False,2143,0.8962777080719364,33,2.4233899618865853,11.223398414711628
chem_n8,graph:az,2391,691,False,2118,0.8858218318695107,33,2.4126465739509,11.223398414711628
chem_n8,graph:adj_spec,2391,2310,False,161,0.06733584274362192,3,0.06806979820249404,11.223398414711628
chem_n8,graph:lap_spec,2391,2209,False,344,0.1438728565453785,4,0.15916705354675353,11.223398414711628
chem_n8,graph:q_spec,2391,2275,False,222,0.09284818067754078,4,0.10059779381555017,11.223398414711628
chem_n8,graph:adj_charpoly,2391,2310,False,161,0.06733584274362192,3,0.06806979820249404,11.223398414711628
chem_n8,graph:lap_charpoly,2391,2209,False,344,0.1438728565453785,4,0.15916705354675353,11.223398414711628
chem_n8,graph:energy,2391,2178,False,380,0.1589293182768716,7,0.1979834483399257,11.223398414711628
chem_n8,graph:spectral_radius,2391,1946,False,681,0.2848180677540778,20,0.5154160524976068,11.223398414711628
chem_n8,graph:wiener,2391,78,False,2377,0.9941447093266416,149,6.025870826945329,11.223398414711628
chemp_n8,deck:itself,2088,2088,True,0,0.0,1,0.0,11.027905996569885
chemp_n8,deck:n,2088,8,False,2086,0.9990421455938697,1663,10.07165744307548,11.027905996569885
chemp_n8,deck:m,2088,196,False,2023,0.9688697318007663,110,4.691684644219724,11.027905996569885
chemp_n8,deck:deg_seq,2088,1503,False,974,0.4664750957854406,8,0.655300783401011,11.027905996569885
chemp_n8,deck:edge_types,2088,2076,False,24,0.011494252873563218,2,0.011494252873563216,11.027905996569885
chemp_n8,deck:comp_sizes,2088,178,False,1980,0.9482758620689655,591,6.675681005195242,11.027905996569885
chemp_n8,deck:n_comp,2088,62,False,2067,0.9899425287356322,591,7.5386883033122905,11.027905996569885
chemp_n8,deck:max_deg,2088,61,False,2071,0.9918582375478927,345,6.9519437864547795,11.027905996569885
chemp_n8,deck:min_deg,2088,70,False,2068,0.9904214559386973,441,6.7621200695075805,11.027905996569885
chemp_n8,deck:n_leaves,2088,304,False,1973,0.9449233716475096,132,4.357484189089661,11.027905996569885
chemp_n8,deck:tri,2088,114,False,2060,0.9865900383141762,284,6.02079912225981,11.027905996569885
chemp_n8,deck:clique,2088,38,False,2077,0.9947318007662835,576,7.629034796407685,11.027905996569885
chemp_n8,deck:indep,2088,45,False,2077,0.9947318007662835,473,7.29136430092034,11.027905996569885
chemp_n8,deck:chrom,2088,49,False,2072,0.9923371647509579,696,7.537794898222997,11.027905996569885
chemp_n8,deck:girth,2088,136,False,2039,0.9765325670498084,678,6.374074189945336,11.027905996569885
chemp_n8,deck:n_bridges,2088,646,False,1782,0.853448275862069,80,2.7013228988464832,11.027905996569885
chemp_n8,deck:n_cut,2088,384,False,1937,0.9276819923371648,79,3.5882352935362833,11.027905996569885
chemp_n8,deck:bipartite,2088,35,False,2079,0.9956896551724138,829,7.939373193017152,11.027905996569885
chemp_n8,deck:forest,2088,37,False,2079,0.9956896551724138,1273,8.677322688572996,11.027905996569885
chemp_n8,deck:biconnected,2088,33,False,2082,0.9971264367816092,674,7.727961607780978,11.027905996569885
chemp_n8,deck:diam,2088,194,False,2035,0.9746168582375478,168,4.793460808558543,11.027905996569885
chemp_n8,deck:ecc_seq,2088,1472,False,1031,0.49377394636015326,9,0.69424771108009,11.027905996569885
chemp_n8,deck:dist_dist,2088,2058,False,59,0.02825670498084291,3,0.029097168343948036,11.027905996569885
chemp_n8,deck:max_match,2088,30,False,2080,0.9961685823754789,1447,8.98599890009402,11.027905996569885
chemp_n8,deck:match_poly,2088,2059,False,58,0.027777777777777776,2,0.027777777777777787,11.027905996569885
chemp_n8,deck:n_perfect_match,2088,128,False,2035,0.9746168582375478,1663,9.06794782721774,11.027905996569885
chemp_n8,deck:taus,2088,1858,False,393,0.1882183908045977,8,0.25651531966951485,11.027905996569885
chemp_n8,deck:sombor,2088,2076,False,24,0.011494252873563218,2,0.011494252873563216,11.027905996569885
chemp_n8,deck:sombor_inv,2088,2076,False,24,0.011494252873563218,2,0.011494252873563216,11.027905996569885
chemp_n8,deck:sombor_sq,2088,1495,False,986,0.4722222222222222,8,0.6656378566411807,11.027905996569885
chemp_n8,deck:sombor_red,2088,2075,False,26,0.012452107279693486,2,0.012452107279693484,11.027905996569885
chemp_n8,deck:randic,2088,2076,False,24,0.011494252873563218,2,0.011494252873563216,11.027905996569885
chemp_n8,deck:abc,2088,2073,False,30,0.014367816091954023,2,0.01436781609195402,11.027905996569885
chemp_n8,deck:m1,2088,1483,False,998,0.4779693486590038,8,0.6824698715012031,11.027905996569885
chemp_n8,deck:m2,2088,2076,False,24,0.011494252873563218,2,0.011494252873563216,11.027905996569885
chemp_n8,deck:forgotten,2088,1495,False,986,0.4722222222222222,8,0.6656378566411807,11.027905996569885
chemp_n8,deck:harmonic,2088,2076,False,24,0.011494252873563218,2,0.011494252873563216,11.027905996569885
chemp_n8,deck:ga,2088,2076,False,24,0.011494252873563218,2,0.011494252873563216,11.027905996569885
chemp_n8,deck:sum_conn,2088,2076,False,24,0.011494252873563218,2,0.011494252873563216,11.027905996569885
chemp_n8,deck:isi,2088,2076,False,24,0.011494252873563218,2,0.011494252873563216,11.027905996569885
chemp_n8,deck:az,2088,2073,False,30,0.014367816091954023,2,0.01436781609195402,11.027905996569885
chemp_n8,deck:adj_spec,2088,2088,True,0,0.0,1,0.0,11.027905996569885
chemp_n8,deck:lap_spec,2088,2088,True,0,0.0,1,0.0,11.027905996569885
chemp_n8,deck:q_spec,2088,2088,True,0,0.0,1,0.0,11.027905996569885
chemp_n8,deck:adj_charpoly,2088,2088,True,0,0.0,1,0.0,11.027905996569885
chemp_n8,deck:lap_charpoly,2088,2088,True,0,0.0,1,0.0,11.027905996569885
