set,source,n,classes,resolved,collision_graphs,collision_rate,largest_class,residual_bits,identity_bits
chemp_n9,graph:deg_seq,11704,297,False,11635,0.9941045796308954,610,7.11615453058101,13.514714054138487
chemp_n9,graph:edge_types,11704,1783,False,11143,0.9520676691729323,144,3.756357443722996,13.514714054138487
chemp_n9,graph:comp_sizes,11704,9,False,11702,0.9998291182501708,9616,12.66755328219928,13.514714054138487
chemp_n9,graph:n_comp,11704,1,False,11704,1.0,11704,13.514714054138487,13.514714054138487
chemp_n9,graph:max_deg,11704,5,False,11702,0.9998291182501708,10891,13.14018205253944,13.514714054138487
chemp_n9,graph:min_deg,11704,5,False,11703,0.9999145591250854,7060,12.420381322684594,13.514714054138487
chemp_n9,graph:n_leaves,11704,7,False,11704,1.0,4644,11.669751446793752,13.514714054138487
chemp_n9,graph:tri,11704,12,False,11703,0.9999145591250854,3040,10.872969869668575,13.514714054138487
chemp_n9,graph:clique,11704,4,False,11703,0.9999145591250854,10046,12.791468980088885,13.514714054138487
chemp_n9,graph:indep,11704,7,False,11703,0.9999145591250854,7580,12.154490069742147,13.514714054138487
chemp_n9,graph:chrom,11704,4,False,11703,0.9999145591250854,10352,12.883679245791674,13.514714054138487
chemp_n9,graph:girth,11704,8,False,11703,0.9999145591250854,10645,12.987082961912169,13.514714054138487
chemp_n9,graph:n_bridges,11704,9,False,11704,1.0,4424,11.353806577013717,13.514714054138487
chemp_n9,graph:n_cut,11704,8,False,11703,0.9999145591250854,4031,11.415950921986978,13.514714054138487
chemp_n9,graph:bipartite,11704,2,False,11704,1.0,11125,13.230571642076441,13.514714054138487
chemp_n9,graph:forest,11704,2,False,11704,1.0,11629,13.458810358456082,13.514714054138487
chemp_n9,graph:biconnected,11704,2,False,11704,1.0,7675,12.585894440528525,13.514714054138487
chemp_n9,graph:diam,11704,9,False,11702,0.9998291182501708,5288,11.926270917813909,13.514714054138487
chemp_n9,graph:ecc_seq,11704,125,False,11685,0.9983766233766234,1193,8.3621261380287,13.514714054138487
chemp_n9,graph:dist_dist,11704,940,False,11364,0.9709501025290499,330,5.488148052732135,13.514714054138487
chemp_n9,graph:max_match,11704,5,False,11703,0.9999145591250854,10908,13.129947998408504,13.514714054138487
chemp_n9,graph:match_poly,11704,2353,False,10903,0.9315618591934381,55,3.092025998332152,13.514714054138487
chemp_n9,graph:n_perfect_match,11704,14,False,11701,0.9997436773752563,10188,12.610415572120932,13.514714054138487
chemp_n9,graph:taus,11704,1383,False,11214,0.9581339712918661,201,4.491064169014417,13.514714054138487
chemp_n9,graph:sombor,11704,1776,False,11148,0.9524948735475052,144,3.761097950596636,13.514714054138487
chemp_n9,graph:sombor_inv,11704,1086,False,11410,0.9748803827751196,201,4.7544557214281715,13.514714054138487
chemp_n9,graph:sombor_sq,11704,188,False,11676,0.9976076555023924,626,7.388078438857387,13.514714054138487
chemp_n9,graph:sombor_red,11704,1644,False,11199,0.9568523581681476,144,3.889673634935774,13.514714054138487
chemp_n9,graph:randic,11704,1057,False,11437,0.9771872863978127,201,4.767559862025437,13.514714054138487
chemp_n9,graph:abc,11704,1570,False,11297,0.9652255639097744,144,3.8660083122573825,13.514714054138487
chemp_n9,graph:m1,11704,63,False,11697,0.9994019138755981,688,8.43674092345458,13.514714054138487
chemp_n9,graph:m2,11704,211,False,11688,0.9986329460013671,192,6.3481847568797845,13.514714054138487
chemp_n9,graph:forgotten,11704,188,False,11676,0.9976076555023924,626,7.388078438857387,13.514714054138487
chemp_n9,graph:harmonic,11704,552,False,11599,0.9910287081339713,211,5.597043512891589,13.514714054138487
chemp_n9,graph:ga,11704,1497,False,11283,0.9640293916609706,144,4.023986321046632,13.514714054138487
chemp_n9,graph:sum_conn,11704,1513,False,11258,0.9618933697881066,144,3.9940726931898936,13.514714054138487
chemp_n9,graph:isi,11704,1463,False,11364,0.9709501025290499,144,3.9417868566588665,13.514714054138487
chemp_n9,graph:az,11704,1569,False,11298,0.965311004784689,144,3.8672392907341537,13.514714054138487
chemp_n9,graph:adj_spec,11704,10994,False,1358,0.11602870813397129,4,0.1257019010675988,13.514714054138487
chemp_n9,graph:lap_spec,11704,10537,False,2189,0.18703007518796994,7,0.2105010674630551,13.514714054138487
chemp_n9,graph:q_spec,11704,11226,False,909,0.07766575529733424,4,0.0850479761250054,13.514714054138487
chemp_n9,graph:adj_charpoly,11704,10994,False,1358,0.11602870813397129,4,0.1257019010675988,13.514714054138487
chemp_n9,graph:lap_charpoly,11704,10537,False,2189,0.18703007518796994,7,0.2105010674630551,13.514714054138487
